t,u,y
0,4.6460895827294335,0.08762527227557732
0.1001001001001001,2.0324084523502375,-0.21739157237753975
0.2002002002002002,-0.9651799069176863,-0.11244415568956131
0.3003003003003003,-3.695268002588551,-0.3247624269033501
0.4004004004004004,-5.662174717249883,2.9995910022121226
0.5005005005005005,-6.607749318052569,1.899748813667948
0.6006006006006006,-6.511337332962677,-0.8835418054217381
0.7007007007007007,-5.526771113711929,-0.35151817013959297
0.8008008008008008,-3.8932432228429894,-1.6821598661214394
0.9009009009009009,-1.8585414314393969,-0.5790512188628267
1.001001001001001,0.3603621298344635,-1.6634784038224932
1.1011011011011012,2.575980514673146,-2.5415432238546694
1.2012012012012012,4.604941391060871,-1.1785862002335479
1.3013013013013013,6.245507069351099,-0.8795338053481953
1.4014014014014013,7.281500708213101,-1.5747722710286256
1.5015015015015014,7.521202134982888,-0.7508346017333098
1.6016016016016017,6.860237362770718,-2.0321332358429722
1.7017017017017018,5.34218480436412,-1.6593697930582578
1.8018018018018018,3.1865884241386753,-1.1180177321364617
1.901901901901902,0.7636286032887276,0.21256917063260183
2.002002002002002,-1.4855237439307099,-1.089660796886509
2.1021021021021022,-3.161437363136673,0.28730122967228044
2.2022022022022023,-4.0154636920869216,0.6940085861653221
2.3023023023023024,-4.016214143193548,1.132004251557912
2.4024024024024024,-3.347563134324439,2.287301314985379
2.5025025025025025,-2.336035412721426,1.0045704318236799
2.6026026026026026,-1.331304261786261,2.1940432368402476
2.7027027027027026,-0.5816533549939559,-1.413598546845578
2.8028028028028027,-0.1494331055264606,1.2177094861685693
2.9029029029029028,0.10195375114017957,0.4786444432584581
3.003003003003003,0.44362306743740487,0.1490349824246524
3.103103103103103,1.1619269077128611,-0.9212716256556104
3.2032032032032034,2.4277601298210496,-0.08821293425663895
3.3033033033033035,4.203202096079059,2.7527890368505994
3.4034034034034035,6.221738107757344,-1.8242862458312914
3.5035035035035036,8.052298087563475,0.3213872799342658
3.6036036036036037,9.227173538341855,1.7269868393748196
3.7037037037037037,9.390490965477689,1.5809008122800567
3.803803803803804,8.415886983325546,2.72628000670484
3.903903903903904,6.452337763493427,2.191930379105907
4.004004004004004,3.882059595397263,0.9976855591686762
4.104104104104104,1.2050129231178723,2.724971290093646
4.2042042042042045,-1.1102083682952746,3.0149796541540312
4.3043043043043046,-2.7584327535197306,2.3710934756915276
4.404404404404405,-3.6694225308054382,3.806672489247122
4.504504504504505,-3.9977202587739127,5.9366604873802045
4.604604604604605,-4.038934207903481,5.306708238098253
4.704704704704705,-4.105984020335246,4.049562351403359
4.804804804804805,-4.411378126361476,5.43431770355638
4.904904904904905,-4.997109097290188,5.762127307867731
5.005005005005005,-5.73438508935792,5.145742419207798
5.105105105105105,-6.3887159827380335,4.486374895512571
5.205205205205205,-6.7218909568890535,2.9747750432826505
5.305305305305305,-6.589899001974936,2.9533505768004455
5.405405405405405,-5.999140437931301,1.0116025876402273
5.505505505505505,-5.100656809450932,0.6224759995219449
5.605605605605605,-4.1266508728077245,0.26157575961953317
5.7057057057057055,-3.295837135960693,0.27592684484169544
5.8058058058058055,-2.7257777350047716,0.5659820085563134
5.905905905905906,-2.387120515759878,0.2522742300480464
6.006006006006006,-2.118045353125157,-1.190960844456443
6.106106106106106,-1.6937400159046458,0.03515156118071405
6.206206206206206,-0.9243605073824277,-1.436111936294823
6.306306306306307,0.25624849891696844,-2.6309989513634577
6.406406406406407,1.7456566601355639,-2.415295061369159
6.506506506506507,3.290186757747689,-1.4657957032896505
6.606606606606607,4.559846331942142,-6.485282010523251
6.706706706706707,5.2549014216578875,-4.720531777766615
6.806806806806807,5.206443371769112,-4.130634857560853
6.906906906906907,4.435396642859349,-1.8811167294168523
7.007007007007007,3.1493373409145486,-5.6235282608401
7.107107107107107,1.6785798003133867,-3.0297101439863474
7.207207207207207,0.37409178649068187,-4.05328061349964
7.307307307307307,-0.4976572074441332,-3.559517017459404
7.407407407407407,-0.8280542397259953,-2.964251889175154
7.5075075075075075,-0.6855117807069306,-0.6463638790223047
7.607607607607608,-0.27774488405629283,-2.2584131025338445
7.707707707707708,0.1260329388745407,-1.2082418320239001
7.807807807807808,0.2838510406200436,-1.475400406978121
7.907907907907908,0.0503745665442521,-0.2553960452857229
8.008008008008009,-0.5936115015587178,-2.7513544078107848
8.108108108108109,-1.5559295878122419,-1.7162220611778392
8.208208208208209,-2.679971209250456,-0.6054917955279082
8.308308308308309,-3.8017282628664852,-1.2096580393308323
8.408408408408409,-4.794031683535854,0.10762237291105814
8.508508508508509,-5.58344401145453,-1.0602920793370099
8.608608608608609,-6.138581840703638,-1.2134832034790697
8.70870870870871,-6.441241717129882,-0.8009070382019671
8.80880880880881,-6.458412908718687,-1.7648957970952046
8.90890890890891,-6.131568907077903,-1.1575875543763647
9.00900900900901,-5.390593661780068,-2.578680860456677
9.10910910910911,-4.18741654784646,0.1268350138607801
9.20920920920921,-2.5342944352284205,0.5739645688748152
9.30930930930931,-0.5281328021227782,-3.665874517910672
9.40940940940941,1.6530606510654673,-1.8000555596980088
9.50950950950951,3.784362799984451,-3.941127158446955
9.60960960960961,5.648533321549244,-4.1845068507126735
9.70970970970971,7.091386495475936,-0.9678975843796642
9.80980980980981,8.05660772543953,-3.5166187558121598
9.90990990990991,8.585778500854502,-0.9272541497182194
10.01001001001001,8.782740390369451,-2.6761941058566148
10.11011011011011,8.755897906349116,-2.949972876948635
10.21021021021021,8.561796606862716,-1.5202298662230394
10.31031031031031,8.174131531785104,0.10013397795398293
10.41041041041041,7.49342822728776,-0.08979115339076227
10.51051051051051,6.396994963322435,0.0481989160862908
10.61061061061061,4.8121524262100985,0.4820764616500958
10.71071071071071,2.784630183681401,1.865150859842001
10.81081081081081,0.512998362597229,2.1089019187958598
10.91091091091091,-1.6699269771004412,3.228856652671219
11.01101101101101,-3.369734842766487,4.226467581808892
11.11111111111111,-4.2383823940282745,4.829603327461609
11.21121121121121,-4.084312310506062,3.948090664595787
11.31131131131131,-2.9479342330231395,2.3793884601689537
11.411411411411411,-1.1145733122152057,4.611164797520275
11.511511511511511,0.9442091910841603,4.793953040412206
11.611611611611611,2.6874161145417146,3.988040991658662
11.711711711711711,3.647117556374323,3.664950475548216
11.811811811811811,3.5553112014578607,5.200251862078756
11.911911911911911,2.4178012257004795,5.733741225813951
12.012012012012011,0.51336275681128,3.623087091247232
12.112112112112111,-1.6814237859175694,5.669917637734252
12.212212212212211,-3.619697755417519,4.2112952101018974
12.312312312312311,-4.827795127645254,2.5569809328725834
12.412412412412412,-5.025052544628286,4.8684623882229765
12.512512512512513,-4.18868089620015,5.75587432080583
12.612612612612613,-2.5491967102890403,3.9079319116188054
12.712712712712714,-0.5215412487385427,3.3069997880560713
12.812812812812814,1.4062948958881218,1.6394186442425958
12.912912912912914,2.795971747087764,0.4469060943465972
13.013013013013014,3.361401299549801,2.7053940838968806
13.113113113113114,3.0276475960331632,1.883599793300933
13.213213213213214,1.9353336682819036,0.6261342912974832
13.313313313313314,0.39366775888227457,1.0214312707742785
13.413413413413414,-1.203263922101412,1.546016092769963
13.513513513513514,-2.4753255278405026,0.4684679997404702
13.613613613613614,-3.146986052919673,0.6093424425047151
13.713713713713714,-3.1096204252967343,1.8245014513731506
13.813813813813814,-2.442035719326829,-1.017094698137898
13.913913913913914,-1.3848289133920928,2.0739889015447726
14.014014014014014,-0.2740821149230328,-1.4233151818498797
14.114114114114114,0.5508066505958462,-1.4704417818610667
14.214214214214214,0.8433467934771051,-0.037649510319042734
14.314314314314315,0.5254843960100878,-0.34677233532892415
14.414414414414415,-0.2796613586399461,-0.08706930879849195
14.514514514514515,-1.271154915327676,-1.0449139821443734
14.614614614614615,-2.049102622256531,-0.7808154610379116
14.714714714714715,-2.232383299899533,-2.377969087029861
14.814814814814815,-1.5848627646385234,-0.5636375594510916
14.914914914914915,-0.11296098082095263,-2.4471601157231095
15.015015015015015,1.8988622593035118,0.23526368251425955
15.115115115115115,3.933418681249356,-1.3172916505871837
15.215215215215215,5.362925203978009,-1.6762775638101273
15.315315315315315,5.619584071275591,-2.445817363661938
15.415415415415415,4.367906865276876,-3.8578805864808885
15.515515515515515,1.626619174449262,-1.8225059369538656
15.615615615615615,-2.2013380036411703,-0.7643031286396307
15.715715715715715,-6.407204187187351,0.5660351913965009
15.815815815815816,-10.147260734358813,-0.4469725477992185
15.915915915915916,-12.660412637098402,-0.008849806692455608
16.016016016016017,-13.469579447000882,-0.9338588554140119
16.116116116116117,-12.506003390915023,-0.7607084687394503
16.216216216216218,-10.11729754216316,0.853184877026991
16.316316316316318,-6.955345593204608,-1.2882245329651563
16.416416416416418,-3.7779671086676254,-2.185277801218929
16.516516516516518,-1.226116751221812,-1.9535980866908438
16.616616616616618,0.35333541874746,-2.779194576108131
16.716716716716718,0.9838276373990533,-4.826570344746388
16.816816816816818,1.0120902998268746,-3.7299676952240532
16.916916916916918,0.9565128682196875,-3.919892079829397
17.017017017017018,1.3043229766015105,-5.790760869831079
17.117117117117118,2.32779161574957,-5.698158299040058
17.217217217217218,3.9824965824962346,-4.063060248168402
17.31731731731732,5.921814448035107,-5.245794135718288
17.41741741741742,7.621145303194515,-4.407684123441528
17.51751751751752,8.567025177335676,-5.043478361583528
17.61761761761762,8.44369320594871,-6.042842747356179
17.71771771771772,7.250854084465596,-1.7907964620957821
17.81781781781782,5.310959855595502,-3.696686683812722
17.91791791791792,3.1636618809377293,-1.806018213945705
18.01801801801802,1.3851857240766638,-1.89115330186957
18.11811811811812,0.3969428031403708,-0.7206820534011855
18.21821821821822,0.3311846626918722,0.023838305048726416
18.31831831831832,1.0006513530013612,-0.7821266320108272
18.41841841841842,1.9814572355354323,-0.03259360478166956
18.51851851851852,2.777508910583655,-0.15569902116821077
18.61861861861862,3.005404501091131,-0.8547174897432313
18.71871871871872,2.5317158688154104,2.1235594408344785
18.81881881881882,1.5124346933572923,2.229122369659432
18.91891891891892,0.32072004705385315,1.9365992079295786
19.01901901901902,-0.6093228047608961,2.989032842224722
19.11911911911912,-0.9635259413839068,2.494793453930581
19.21921921921922,-0.6840389306928039,2.6824745188789514
19.31931931931932,-0.007741563484129355,4.8491904817178275
19.41941941941942,0.6110037048379628,4.187669124766766
19.51951951951952,0.6680183680732728,2.8635256368716444
19.61961961961962,-0.19226905083434032,3.579947134335326
19.71971971971972,-2.0204672599762423,4.635696461579423
19.81981981981982,-4.507519170443296,4.519905345478566
19.91991991991992,-7.056014045955361,2.965451249699613
20.02002002002002,-8.957124413359868,3.175934215211671
20.12012012012012,-9.614538483530957,4.329974197869326
20.22022022022022,-8.738883368010228,3.843191577636002
20.32032032032032,-6.445252313618162,0.44459825808328546
20.42042042042042,-3.2195335995971885,1.6084950819080217
20.52052052052052,0.23535099538358883,1.2644634948590419
20.62062062062062,3.2205518457944047,0.7344941086811133
20.72072072072072,5.253910739057263,2.180182907780023
20.82082082082082,6.201896985889214,1.3270550972667694
20.92092092092092,6.287641379953607,-0.5583124545945407
21.02102102102102,5.9757739324923715,-2.0326211632990265
21.12112112112112,5.777977929969995,-1.510558006555892
21.22122122122122,6.050355617783012,-2.1468024809417754
21.32132132132132,6.855380686279126,1.0151283323960651
21.42142142142142,7.93707553078354,0.18798524263271565
21.52152152152152,8.816972686675529,-1.105476815967506
21.62162162162162,8.975197708177898,0.5050245589374474
21.72172172172172,8.05101239996279,0.7781873177691737
21.82182182182182,5.990829944295938,2.785669849902352
21.92192192192192,3.090932007558188,2.1010613812998757
22.02202202202202,-0.08034330356688502,0.6711703464627532
22.12212212212212,-2.8539037521091024,1.0703789625185314
22.22222222222222,-4.665643671265338,3.842456447825756
22.32232232232232,-5.226836448319244,3.955510072400801
22.42242242242242,-4.603158692955143,1.488100066065865
22.52252252252252,-3.1790676055260145,2.3369280489786055
22.62262262262262,-1.5239008946377623,3.9926271290153466
22.72272272272272,-0.20850350283944064,2.212552385237271
22.822822822822822,0.36466183097916627,2.035574087980631
22.922922922922922,0.06326160020760208,4.139980802625897
23.023023023023022,-0.9691876386236224,3.4656634570778686
23.123123123123122,-2.396641107281676,1.2332712761622306
23.223223223223222,-3.825748184095268,2.5955685651184783
23.323323323323322,-4.940879159346799,0.9767594033988536
23.423423423423422,-5.591594326703822,3.1487108770477756
23.523523523523522,-5.806717267087214,1.3785850821019956
23.623623623623622,-5.738596813801524,0.33672308339058876
23.723723723723722,-5.5671193934137655,0.8869162647471256
23.823823823823822,-5.406073984898765,1.7040822999686367
23.923923923923923,-5.250386406003926,0.4749183239246973
24.024024024024023,-4.983979073551787,0.9382027247444561
24.124124124124123,-4.442470547761725,-0.5063330762869257
24.224224224224223,-3.5027441950886304,-1.8729922883424592
24.324324324324323,-2.1610405482291397,-2.301699934932401
24.424424424424423,-0.5662778361395272,-1.770003580098673
24.524524524524523,1.0066555948613538,-2.5284890251858907
24.624624624624623,2.2352181391165935,-3.8722677528663554
24.724724724724723,2.850709989904299,-4.639589318337579
24.824824824824823,2.7257827987391803,-4.201514540535869
24.924924924924923,1.9164063044499726,-2.0734659700048965
25.025025025025027,0.6441356109856613,-5.070763029682404
25.125125125125127,-0.7732842704238283,-3.8498363869798866
25.225225225225227,-2.0165881898467344,-1.2653833679555664
25.325325325325327,-2.8509102284379795,-1.8015747588761406
25.425425425425427,-3.1745042693852916,-5.369894808013069
25.525525525525527,-3.017875414569006,-3.52954171883345
25.625625625625627,-2.5007255720197525,-5.159580991593028
25.725725725725727,-1.7696476442890632,-4.215003682616569
25.825825825825827,-0.9447248347524344,-3.2200228678264535
25.925925925925927,-0.09638742043429083,-2.3255045806280776
26.026026026026027,0.7417172726725489,-4.709739704218967
26.126126126126128,1.5356553077808786,-5.311417255749416
26.226226226226228,2.213687103191713,-2.606108201217306
26.326326326326328,2.6530798315319695,-6.847179878408877
26.426426426426428,2.7054122420859357,-3.3774838756461913
26.526526526526528,2.256435045076994,-3.70017611470012
26.626626626626628,1.2984744025589108,-5.148307174957102
26.726726726726728,-0.016826740220894365,-4.128009557205785
26.826826826826828,-1.3749156665414843,-3.4560586224896497
26.926926926926928,-2.3577025352857395,-3.1712492485420833
27.027027027027028,-2.556304338813894,-3.6517603252925728
27.127127127127128,-1.705063194719226,-1.3608916200990202
27.227227227227228,0.2079658222263998,-1.1561674454761637
27.32732732732733,2.8960757993073485,-0.6319459944781927
27.42742742742743,5.818070750833192,-0.29714832177292383
27.52752752752753,8.30658710244792,-1.7120138765894235
27.62762762762763,9.746734517336193,-0.8780293065000462
27.72772772772773,9.75213976348575,-0.36963307343594587
27.82782782782783,8.283338080563356,0.1646813526679481
27.92792792792793,5.669627404237351,1.1807977190260412
28.02802802802803,2.524996785986584,1.9911216186087997
28.12812812812813,-0.4181188599875574,2.849190065286478
28.22822822822823,-2.5077466953747036,1.9760351530905989
28.32832832832833,-3.344598395888128,1.8211060237596806
28.42842842842843,-2.877451439871527,2.026041443859083
28.52852852852853,-1.396419998535111,3.109963647573543
28.62862862862863,0.5690969756847561,4.776608822115512
28.72872872872873,2.412445229756387,5.811671914000605
28.82882882882883,3.620423734607515,5.37475377836662
28.92892892892893,3.9025158594084663,5.31705164867132
29.02902902902903,3.2452718553701962,4.37825983753568
29.12912912912913,1.8843036659019023,4.3940547292362995
29.22922922922923,0.21205524483161842,4.090040298070568
29.32932932932933,-1.3433435307098678,5.130389803626438
29.42942942942943,-2.429045410945691,3.353502180696016
29.52952952952953,-2.8385247435965004,3.658644901429487
29.62962962962963,-2.5306281168216334,4.879284594812695
29.72972972972973,-1.6033986175703365,4.403067231372329
29.82982982982983,-0.242553100635724,4.00570318219574
29.92992992992993,1.3320445222819375,4.263417864445974
30.03003003003003,2.9046087773726397,3.30966461562631
30.13013013013013,4.280762589324187,3.871028740116534
30.23023023023023,5.290073757515287,2.898178418426364
30.33033033033033,5.786460838035144,0.4545224133294665
30.43043043043043,5.65805671672303,1.642656394939376
30.53053053053053,4.850418844265831,1.3396632971990992
30.63063063063063,3.396591257031052,3.6288489098473424
30.73073073073073,1.4395580985241447,3.083469849090469
30.83083083083083,-0.7688580022168153,2.004210234318464
30.93093093093093,-2.9023296377839527,4.970981366608996
31.03103103103103,-4.625327027933582,2.049343669451948
31.13113113113113,-5.674156272906998,3.1594445677499623
31.23123123123123,-5.929840735445936,2.6792223559431365
31.33133133133133,-5.458476065225938,0.9719372509149584
31.43143143143143,-4.503202146648956,2.87957948611338
31.53153153153153,-3.426773508238748,1.5911992591727997
31.63163163163163,-2.61969664719684,1.7087001517496745
31.73173173173173,-2.4002949973442096,2.310545883569341
31.83183183183183,-2.935727478737724,0.9688314349143647
31.93193193193193,-4.205967553812883,1.5457797468068286
32.032032032032035,-6.018615105994585,0.015158630951512986
32.132132132132135,-8.066267839627859,0.09965851688536342
32.232232232232235,-10.005725018627295,-0.6224828964937199
32.332332332332335,-11.533702900606134,-0.5001298816294055
32.432432432432435,-12.438134842432031,-3.155597747470936
32.532532532532535,-12.615276656137183,-2.3073091636723295
32.632632632632635,-12.056116700940777,-3.978261102682788
32.732732732732735,-10.815844578943368,-4.934217001501623
32.832832832832835,-8.98367840321663,-7.397168736548047
32.932932932932935,-6.66634926021756,-6.593125302509618
33.033033033033036,-3.989217335868958,-6.93709586324514
33.133133133133136,-1.1086409457567714,-7.692579270048258
33.233233233233236,1.7775923446611392,-8.072439491678299
33.333333333333336,4.435254751352533,-9.062277711872797
33.433433433433436,6.621151619783163,-9.23332051276661
33.533533533533536,8.129680046918045,-12.156611980029547
33.633633633633636,8.844993505937737,-8.76184205157457
33.733733733733736,8.779987089487234,-9.288971719941166
33.833833833833836,8.085347748948335,-10.914621990072483
33.933933933933936,7.0209405889751935,-9.953200042711368
34.034034034034036,5.894661531804431,-6.232846830324023
34.134134134134136,4.985783577618427,-9.366648717370227
34.234234234234236,4.476180456715125,-6.757228920415415
34.334334334334336,4.411045443464634,-6.56001047380645
34.434434434434436,4.701265688894994,-6.761418939777938
34.53453453453454,5.165771227092408,-3.7622568792833526
34.63463463463464,5.598901120583076,-2.830590839655489
34.73473473473474,5.839852066674848,-2.285733228452437
34.83483483483484,5.8213606978949946,-1.627713652710271
34.93493493493494,5.582717611035289,-0.5918099334906466
35.03503503503504,5.244986029797272,-0.07605777512616295
35.13513513513514,4.959227247192565,2.7418973293397544
35.23523523523524,4.847071805981265,3.378365404712083
35.33533533533534,4.954359431329504,2.767460107181103
35.43543543543544,5.232754538649494,3.2552792815381286
35.53553553553554,5.553763102428064,6.151878056291537
35.63563563563564,5.748458397004436,6.423946247897552
35.73573573573574,5.658399537559851,5.616299760434078
35.83583583583584,5.181086082042384,8.559405069040885
35.93593593593594,4.296923414670918,7.334539863806546
36.03603603603604,3.072056969915156,7.807599373313963
36.13613613613614,1.6394353721647286,9.338175775916149
36.23623623623624,0.1661839700187433,9.721643819802033
36.33633633633634,-1.1827329842310592,9.27665984741461
36.43643643643644,-2.27625578935235,9.99943275330791
36.53653653653654,-3.0396350603572424,10.507398704057604
36.63663663663664,-3.466080789539041,8.594953725958966
36.73673673673674,-3.617844866005198,9.337789347216654
36.83683683683684,-3.6166981572435013,9.65132092348571
36.93693693693694,-3.6229021561761128,10.997967900266318
37.03703703703704,-3.8020743712867646,9.633214842685963
37.13713713713714,-4.282075336272415,10.711506542441809
37.23723723723724,-5.107019810907646,7.376377285097562
37.33733733733734,-6.200844144849205,8.248564836369491
37.43743743743744,-7.355578580484506,6.224976601579046
37.53753753753754,-8.256861254554266,6.063212980730924
37.63763763763764,-8.550304077451749,4.064528188564363
37.73773773773774,-7.938773658677685,1.914851128595038
37.83783783783784,-6.2867466582520155,1.962047186582741
37.93793793793794,-3.6991759343496318,2.5008769585244477
38.03803803803804,-0.5434715947433004,0.5053219495095478
38.13813813813814,2.603986827212564,0.0103154854876496
38.23823823823824,5.0833998859385225,-0.8004526828558521
38.33833833833834,6.321016747532458,-1.1913971866243471
38.43843843843844,5.995432418706864,-1.852967574957375
38.53853853853854,4.14813751018999,-3.7916335496472677
38.63863863863864,1.1975216268590874,-3.03369744404582
38.73873873873874,-2.157407552655588,-3.000274066339667
38.83883883883884,-5.122691563031689,-3.701597092127364
38.93893893893894,-7.032609572615346,-3.966956395497756
39.03903903903904,-7.54228098090797,-4.795426337644319
39.13913913913914,-6.72693018193497,-6.408158716810485
39.23923923923924,-5.051877713727612,-5.79766835746218
39.33933933933934,-3.2179477713989297,-6.216156853220886
39.43943943943944,-1.9284098531155776,-5.104507279110169
39.53953953953954,-1.6516714357782296,-7.874349234370168
39.63963963963964,-2.4583627209744505,-7.270667226710789
39.73973973973974,-3.9894961472808426,-7.828223027463007
39.83983983983984,-5.570330925765811,-5.42817091193734
39.93993993993994,-6.435953097973188,-6.190263527204679
40.04004004004004,-5.995763172994058,-6.645221189573402
40.14014014014014,-4.048667688856037,-7.590780999739553
40.24024024024024,-0.8748263844147379,-8.498802294950247
40.34034034034034,2.8306084894426435,-7.72369463505725
40.44044044044044,6.164028578011594,-6.270451420055753
40.54054054054054,8.29496081659757,-6.825471192066309
40.64064064064064,8.731075575431003,-6.391354307867888
40.74074074074074,7.478981580293886,-7.75536660513455
40.84084084084084,5.046694661904034,-6.630543976419855
40.94094094094094,2.285662672986806,-5.087606157087425
41.04104104104104,0.12324110274138889,-3.680057407306122
41.14114114114114,-0.7273843145340462,-3.030544802017225
41.24124124124124,0.01414718247997282,-3.720595203198547
41.34134134134134,2.1177028587159734,-2.8252856119656125
41.44144144144144,4.9282029005441546,-2.294402637884744
41.54154154154154,7.582592723715046,-2.300019603225821
41.64164164164164,9.28412452036945,-0.6078657246160195
41.74174174174174,9.543319586384014,-0.0823027018175232
41.84184184184184,8.309323290755746,2.2394578875166165
41.94194194194194,5.9548812208754835,1.7963873446536798
42.04204204204204,3.128618759971082,1.286751118519338
42.14214214214214,0.532020408084358,3.4252823352713415
42.24224224224224,-1.2993770771383168,2.4824352227552158
42.34234234234234,-2.1374226131562377,4.239359608141408
42.44244244244244,-2.083767335482089,5.411525362157516
42.54254254254254,-1.4761418835921147,3.7736871021222305
42.64264264264264,-0.7225883054455644,6.562624713160017
42.74274274274274,-0.13099045501392803,5.744848725945526
42.84284284284284,0.20117198562587757,5.447647118877283
42.94294294294294,0.39817773729592254,5.2568716906325985
43.04304304304304,0.7194865051277102,6.254290286451383
43.14314314314314,1.4141050173865133,6.835636893729184
43.24324324324324,2.576894019095011,6.613911750660418
43.34334334334334,4.066218202019638,6.50116596345696
43.44344344344344,5.51805871453962,5.891041248442347
43.54354354354354,6.45419222696299,6.2803898337812205
43.64364364364364,6.445542653352673,6.65161980258708
43.74374374374374,5.270039536752801,7.351402286666133
43.84384384384384,3.0053653489451513,6.588474051491727
43.94394394394394,0.020385876001477454,4.42183564807237
44.04404404404404,-3.133924127020498,6.169942386307601
44.14414414414414,-5.896372815574232,5.130744688648581
44.24424424424424,-7.869465779377323,5.1158198820701575
44.34434434434434,-8.93368658369748,4.66760057573171
44.44444444444444,-9.262123803827105,5.988296225785578
44.54454454454454,-9.231560049082075,4.468074295331196
44.64464464464464,-9.263517919834822,2.702923084674846
44.74474474474474,-9.653771564000802,1.65051068128254
44.84484484484484,-10.452488230967173,2.909781214335081
44.94494494494494,-11.438318590489303,0.3711115475515403
45.04504504504504,-12.195440996869554,-0.3147025153135627
45.14514514514514,-12.265337368097605,-0.8294640348296505
45.24524524524524,-11.318383324130453,-1.2941526428926176
45.34534534534534,-9.283628549081717,-2.9951191814025186
45.44544544544544,-6.3905354463097055,-4.508042898234073
45.545545545545544,-3.1080674695779633,-3.8066120106654835
45.645645645645644,-0.0027962597646062903,-6.357672415564653
45.745745745745744,2.434369476576883,-7.504395963333919
45.845845845845844,3.933354544978169,-6.879539228147459
45.945945945945944,4.513713758909156,-8.294757438840463
46.046046046046044,4.456496884960781,-7.80949738337205
46.146146146146144,4.192550472822415,-9.404412586585666
46.246246246246244,4.148604088387222,-9.545877984094657
46.346346346346344,4.6049287208810785,-9.181120234695367
46.446446446446444,5.611571744304165,-10.334619820644937
46.546546546546544,6.987473372934586,-11.22752176333222
46.646646646646644,8.39696634391592,-8.232104229340736
46.746746746746744,9.472148054673976,-8.890711309263425
46.846846846846844,9.936338358468479,-9.11481527799891
46.946946946946944,9.68715674659497,-7.2751373896127305
47.047047047047045,8.815316752022017,-5.920451664463248
47.147147147147145,7.559687983638938,-5.6598340046836935
47.247247247247245,6.221155686532134,-4.498312620098747
47.347347347347345,5.069529566497394,-2.757197268951331
47.447447447447445,4.275812809900746,-1.0553816596310626
47.547547547547545,3.8885161710570753,0.31640560506214066
47.647647647647645,3.853657248805928,0.4144577013600502
47.747747747747745,4.061500931634923,1.3374257061935713
47.847847847847845,4.395304479145198,2.4016941337553206
47.947947947947945,4.760710696320026,2.0549786150638574
48.048048048048045,5.086678671602959,4.825602490414887
48.148148148148145,5.3041147817500365,4.675688783424507
48.248248248248245,5.319823462960136,4.890596914150429
48.348348348348345,5.006044054332829,8.652009598588673
48.448448448448445,4.218566561828762,7.93728994520822
48.548548548548546,2.8424097811283424,7.768593698964439
48.648648648648646,0.8494260714743671,9.50512632628361
48.748748748748746,-1.6565178450175264,9.0502255415554
48.848848848848846,-4.429762298697798,11.199688273560549
48.948948948948946,-7.119930320613311,11.434904777404432
49.049049049049046,-9.349808546358465,10.38290683946415
49.149149149149146,-10.81134105652053,9.302564992713368
49.249249249249246,-11.348049972672385,9.153797694123964
49.349349349349346,-10.994868497859652,8.277474210486979
49.449449449449446,-9.960260424017239,8.9965038995722
49.549549549549546,-8.555730207517508,9.308392151991724
49.649649649649646,-7.096882518692121,5.2492842031719915
49.749749749749746,-5.810767646386537,5.872610225284488
